00AR               20241127                                                                                   
0601ARB8N       20250101001000100000005000 0800000050000230   
0601ARB8N       20250101001005100000005000 0800000050000235   
0601ARB8N       20250101001010100000005000 0800000050000240   
0601ARB8N       20250101001015100000005000 0800000050000245   
0601ARB8N       20250101001020100000005000 0800000050000249   
0601ARB8N       20250101001025100000005000 0800000050000254   
0601ARB8N       20250101001030100000005000 0800000050000258   
0601ARB8N       20250101001035100000005000 0800000050000264   
0601ARB8N       20250101001040100000005000 0800000050000268   
0601ARB8N       20250101001045100000005000 0800000050000273   
0601ARB8N       20250101001050100000005000 0800000050000277   
0601ARB8N       20250101001055100000005000 0800000050000281   
0601ARB8N       20250101001060100000005000 0800000050000286   
0601ARB8N       20250101001065100000005000 0800000050000290   
0601ARB8N       20250101001070100000005000 0800000050000294   
0601ARB8N       20250101001075100000005000 0800000050000299   
0601ARB8N       20250101001080100000005000 0800000050000302   
0601ARB8N       20250101001085100000005000 0800000050000308   
0601ARB8N       20250101001090100000005000 0800000050000311   
0601ARB8N       20250101001095100000005000 0800000050000315   
0601ARB8N       20250101001100100000005000 0800000050000320   
0601ARB8N       20250101001105100000005000 0800000050000324   
0601ARB8N       20250101001110100000005000 0800000050000330   
0601ARB8N       20250101001115100000005000 0800000050000335   
0601ARB8N       20250101001120100000005000 0800000050000339   
0601ARB8N       20250101001125100000005000 0800000050000344   
0601ARB8N       20250101001130100000005000 0800000050000348   
0601ARB8N       20250101001135100000005000 0800000050000354   
0601ARB8N       20250101001140100000005000 0800000050000358   
0601ARB8N       20250101001145100000005000 0800000050000363   
0601ARB8N       20250101001150100000005000 0800000050000367   
0601ARB8N       20250101001155100000005000 0800000050000371   
0601ARB8N       20250101001160100000005000 0800000050000376   
0601ARB8N       20250101001165100000005000 0800000050000381   
0601ARB8N       20250101001170100000005000 0800000050000385   
0601ARB8N       20250101001175100000005000 0800000050000389   
0601ARB8N       20250101001180100000005000 0800000050000393   
0601ARB8N       20250101001185100000005000 0800000050000398   
0601ARB8N       20250101001190100000005000 0800000050000402   
0601ARB8N       20250101001195100000005000 0800000050000406   
0601ARB8N       20250101001200100000005000 0800000050000410   
0601ARB8N       20250101001205100000005000 0800000050000414   
0601ARB8N       20250101001210100000005000 0800000050000419   
0601ARB8N       20250101001215100000005000 0800000050000423   
0601ARB8N       20250101001220100000005000 0800000050000427   
0601ARB8N       20250101001225100000005000 0800000050000430   
0601ARB8N       20250101001230100000005000 0800000050000434   
0601ARB8N       20250101001235100000005000 0800000050000439   
0601ARB8N       20250101001240100000005000 0800000050000442   
0601ARB8N       20250101001245100000005000 0800000050000446   
0601ARB8N       20250101001250100000005000 0800000050000451   
0601ARB8N       20250101001255100000005000 0800000050000456   
0601ARB8N       20250101001260100000005000 0800000050000460   
0601ARB8N       20250101001265100000005000 0800000050000465   
0601ARB8N       20250101001270100000005000 0800000050000470   
0601ARB8N       20250101001275100000005000 0800000050000474   
0601ARB8N       20250101001280100000005000 0800000050000478   
0601ARB8N       20250101001285100000005000 0800000050000483   
0601ARB8N       20250101001290100000005000 0800000050000487   
0601ARB8N       20250101001295100000005000 0800000050000491   
0601ARB8N       20250101001300100000005000 0800000050000497   
0601ARB8N       20250101001305100000005000 0800000050000501   
0601ARB8N       20250101001310100000005000 0800000050000504   
0601ARB8N       20250101001315100000005000 0800000050000510   
0601ARB8N       20250101001320100000005000 0800000050000513   
0601ARB8N       20250101001325100000005000 0800000050000517   
0601ARB8N       20250101001330100000005000 0800000050000522   
0601ARB8N       20250101001335100000005000 0800000050000526   
0601ARB8N       20250101001340100000005000 0800000050000530   
0601ARB8N       20250101001345100000005000 0800000050000535   
0601ARB8N       20250101001350100000005000 0800000050000538   
0601ARB8N       20250101001355100000005000 0800000050000542   
0601ARB8N       20250101001360100000005000 0800000050000547   
0601ARB8N       20250101001365100000005000 0800000050000550   
0601ARB8N       20250101001370100000005000 0800000050000554   
0601ARB8N       20250101001375100000005000 0800000050000559   
0601ARB8N       20250101001380100000005000 0800000050000562   
0601ARB8N       20250101001385100000005000 0800000050000566   
0601ARB8N       20250101001390100000005000 0800000050000570   
0601ARB8N       20250101001395100000005000 0800000050000574   
0601ARB8N       20250101001400100000005000 0800000050000577   
0601ARB8N       20250101001405100000005000 0800000050000582   
0601ARB8N       20250101001410100000005000 0800000050000585   
0601ARB8N       20250101001415100000005000 0800000050000588   
0601ARB8N       20250101001420100000005000 0800000050000592   
0601ARB8N       20250101001425100000005000 0800000050000596   
0601ARB8N       20250101001430100000005000 0800000050000599   
0601ARB8N       20250101001435100000005000 0800000050000603   
0601ARB8N       20250101001440100000005000 0800000050000607   
0601ARB8N       20250101001445100000005000 0800000050000610   
0601ARB8N       20250101001450100000005000 0800000050000614   
0601ARB8N       20250101001455100000005000 0800000050000619   
0601ARB8N       20250101001460100000005000 0800000050000622   
0601ARB8N       20250101001465100000005000 0800000050000626   
0601ARB8N       20250101001470100000005000 0800000050000630   
0601ARB8N       20250101001475100000005000 0800000050000634   
0601ARB8N       20250101001480100000005000 0800000050000637   
0601ARB8N       20250101001485100000005000 0800000050000642   
0601ARB8N       20250101001490100000005000 0800000050000645   
0601ARB8N       20250101001495100000005000 0800000050000649   
0601ARB8N       20250101001500100000005000 0800000050000653   
0601ARB8N       20250101001505100000005000 0800000050000656   
0601ARB8N       20250101001510100000005000 0800000050000660   
0601ARB8N       20250101001515100000005000 0800000050000664   
0601ARB8N       20250101001520100000005000 0800000050000667   
0601ARB8N       20250101001525100000005000 0800000050000671   
0601ARB8N       20250101001530100000005000 0800000050000675   
0601ARB8N       20250101001535100000005000 0800000050000678   
0601ARB8N       20250101001540100000005000 0800000050000681   
0601ARB8N       20250101001545100000005000 0800000050000685   
0601ARB8N       20250101001550100000005000 0800000050000688   
0601ARB8N       20250101001555100000005000 0800000050000690   
0601ARB8N       20250101001560100000005000 0800000050000694   
0601ARB8N       20250101001565100000005000 0800000050000697   
0601ARB8N       20250101001570100000005000 0800000050000700   
0601ARB8N       20250101001575100000005000 0800000050000703   
0601ARB8N       20250101001580100000005000 0800000050000707   
0601ARB8N       20250101001585100000005000 0800000050000709   
0601ARB8N       20250101001590100000005000 0800000050000712   
0601ARB8N       20250101001595100000005000 0800000050000716   
0601ARB8N       20250101001600100000005000 0800000050000719   
0601ARB8N       20250101001605100000005000 0800000050000721   
0601ARB8N       20250101001610100000005000 0800000050000725   
0601ARB8N       20250101001615100000005000 0800000050000728   
0601ARB8N       20250101001620100000005000 0800000050000730   
0601ARB8N       20250101001625100000005000 0800000050000734   
0601ARB8N       20250101001630100000005000 0800000050000737   
0601ARB8N       20250101001635100000005000 0800000050000739   
0601ARB8N       20250101001640100000005000 0800000050000743   
0601ARB8N       20250101001645100000005000 0800000050000745   
0601ARB8N       20250101001650100000005000 0800000050000748   
0601ARB8N       20250101001655100000005000 0800000050000751   
0601ARB8N       20250101001660100000005000 0800000050000754   
0601ARB8N       20250101001665100000005000 0800000050000756   
0601ARB8N       20250101001670100000005000 0800000050000760   
0601ARB8N       20250101001675100000005000 0800000050000762   
0601ARB8N       20250101001680100000005000 0800000050000765   
0601ARB8N       20250101001685100000005000 0800000050000768   
0601ARB8N       20250101001690100000005000 0800000050000771   
0601ARB8N       20250101001695100000005000 0800000050000773   
0601ARB8N       20250101001700100000005000 0800000050000777   
0601ARB8N       20250101001705100000005000 0800000050000779   
0601ARB8N       20250101001710100000005000 0800000050000782   
0601ARB8N       20250101001715100000005000 0800000050000785   
0601ARB8N       20250101001720100000005000 0800000050000788   
0601ARB8N       20250101001725100000005000 0800000050000790   
0601ARB8N       20250101001730100000005000 0800000050000795   
0601ARB8N       20250101001735100000005000 0800000050000800   
0601ARB8N       20250101001740100000005000 0800000050000804   
0601ARB8N       20250101001745100000005000 0800000050000807   
0601ARB8N       20250101001750100000005000 0800000050000812   
0601ARB8N       20250101001755100000005000 0800000050000816   
0601ARB8N       20250101001760100000005000 0800000050000820   
0601ARB8N       20250101001765100000005000 0800000050000825   
0601ARB8N       20250101001770100000005000 0800000050000829   
0601ARB8N       20250101001775100000005000 0800000050000832   
0601ARB8N       20250101001780100000005000 0800000050000837   
0601ARB8N       20250101001785100000005000 0800000050000841   
0601ARB8N       20250101001790100000005000 0800000050000844   
0601ARB8N       20250101001795100000005000 0800000050000849   
0601ARB8N       20250101001800100000005000 0800000050000853   
0601ARB8N       20250101001805100000005000 0800000050000856   
0601ARB8N       20250101001810100000005000 0800000050000861   
0601ARB8N       20250101001815100000005000 0800000050000865   
0601ARB8N       20250101001820100000005000 0800000050000868   
0601ARB8N       20250101001825100000005000 0800000050000873   
0601ARB8N       20250101001830100000005000 0800000050000876   
0601ARB8N       20250101001835100000005000 0800000050000880   
0601ARB8N       20250101001840100000005000 0800000050000885   
0601ARB8N       20250101001845100000005000 0800000050000888   
0601ARB8N       20250101001850100000005000 0800000050000891   
0601ARB8N       20250101001855100000005000 0800000050000896   
0601ARB8N       20250101001860100000005000 0800000050000899   
0601ARB8N       20250101001865100000005000 0800000050000903   
0601ARB8N       20250101001870100000005000 0800000050000906   
0601ARB8N       20250101001875100000005000 0800000050000911   
0601ARB8N       20250101001880100000005000 0800000050000915   
0601ARB8N       20250101001885100000005000 0800000050000918   
0601ARB8N       20250101001890100000005000 0800000050000923   
0601ARB8N       20250101001895100000005000 0800000050000926   
0601ARB8N       20250101001900100000005000 0800000050000930   
0601ARB8N       20250101001905100000005000 0800000050000934   
0601ARB8N       20250101001910100000005000 0800000050000938   
0601ARB8N       20250101001915100000005000 0800000050000941   
0601ARB8N       20250101001920100000005000 0800000050000946   
0601ARB8N       20250101001925100000005000 0800000050000949   
0601ARB8N       20250101001930100000005000 0800000050000952   
0601ARB8N       20250101001935100000005000 0800000050000957   
0601ARB8N       20250101001940100000005000 0800000050000960   
0601ARB8N       20250101001945100000005000 0800000050000963   
0601ARB8N       20250101001950100000005000 0800000050000968   
0601ARB8N       20250101001955100000005000 0800000050000971   
0601ARB8N       20250101001960100000005000 0800000050000974   
0601ARB8N       20250101001965100000005000 0800000050000979   
0601ARB8N       20250101001970100000005000 0800000050000982   
0601ARB8N       20250101001975100000005000 0800000050000986   
0601ARB8N       20250101001980100000005000 0800000050000990   
0601ARB8N       20250101001985100000005000 0800000050000994   
0601ARB8N       20250101001990100000005000 0800000050000997   
0601ARB8N       20250101001995100000005000 0800000050001001   
0601ARB8N       20250101002000100000005000 0800000050001005   
0601ARB8N       20250101002005100000005000 0800000050001008   
0601ARB8N       20250101002010100000005000 0800000050001011   
0601ARB8N       20250101002015100000005000 0800000050001016   
0601ARB8N       20250101002020100000005000 0800000050001019   
0601ARB8N       20250101002025100000005000 0800000050001022   
0601ARB8N       20250101002030100000005000 0800000050001026   
0601ARB8N       20250101002035100000005000 0800000050001030   
0601ARB8N       20250101002040100000005000 0800000050001033   
0601ARB8N       20250101002045100000005000 0800000050001038   
0601ARB8N       20250101002050100000005000 0800000050001041   
0601ARB8N       20250101002055100000005000 0800000050001044   
0601ARB8N       20250101002060100000005000 0800000050001049   
0601ARB8N       20250101002065100000005000 0800000050001052   
0601ARB8N       20250101002070100000005000 0800000050001055   
0601ARB8N       20250101002075100000005000 0800000050001060   
0601ARB8N       20250101002080100000005000 0800000050001063   
0601ARB8N       20250101002085100000005000 0800000050001066   
0601ARB8N       20250101002090100000005000 0800000050001071   
0601ARB8N       20250101002095100000005000 0800000050001074   
0601ARB8N       20250101002100100000005000 0800000050001078   
0601ARB8N       20250101002105100000005000 0800000050001082   
0601ARB8N       20250101002110100000005000 0800000050001085   
0601ARB8N       20250101002115100000005000 0800000050001089   
0601ARB8N       20250101002120100000005000 0800000050001093   
0601ARB8N       20250101002125100000005000 0800000050001097   
0601ARB8N       20250101002130100000005000 0800000050001100   
0601ARB8N       20250101002135100000005000 0800000050001105   
0601ARB8N       20250101002140100000005000 0800000050001108   
0601ARB8N       20250101002145100000005000 0800000050001112   
0601ARB8N       20250101002150100000005000 0800000050001115   
0601ARB8N       20250101002155100000005000 0800000050001120   
0601ARB8N       20250101002160100000005000 0800000050001124   
0601ARB8N       20250101002165100000005000 0800000050001127   
0601ARB8N       20250101002170100000005000 0800000050001132   
0601ARB8N       20250101002175100000005000 0800000050001136   
0601ARB8N       20250101002180100000005000 0800000050001140   
0601ARB8N       20250101002185100000005000 0800000050001145   
0601ARB8N       20250101002190100000005000 0800000050001148   
0601ARB8N       20250101002195100000005000 0800000050001152   
0601ARB8N       20250101002200100000005000 0800000050001157   
0601ARB8N       20250101002205100000005000 0800000050001160   
0601ARB8N       20250101002210100000005000 0800000050001164   
0601ARB8N       20250101002215100000005000 0800000050001169   
0601ARB8N       20250101002220100000005000 0800000050001172   
0601ARB8N       20250101002225100000005000 0800000050001176   
0601ARB8N       20250101002230100000005000 0800000050001180   
0601ARB8N       20250101002235100000005000 0800000050001184   
0601ARB8N       20250101002240100000005000 0800000050001187   
0601ARB8N       20250101002245100000005000 0800000050001192   
0601ARB8N       20250101002250100000005000 0800000050001195   
0601ARB8N       20250101002255100000005000 0800000050001199   
0601ARB8N       20250101002260100000005000 0800000050001203   
0601ARB8N       20250101002265100000005000 0800000050001207   
0601ARB8N       20250101002270100000005000 0800000050001210   
0601ARB8N       20250101002275100000005000 0800000050001215   
0601ARB8N       20250101002280100000005000 0800000050001218   
0601ARB8N       20250101002285100000005000 0800000050001221   
0601ARB8N       20250101002290100000005000 0800000050001226   
0601ARB8N       20250101002295100000005000 0800000050001229   
0601ARB8N       20250101002300100000005000 0800000050001233   
0601ARB8N       20250101002305100000005000 0800000050001236   
0601ARB8N       20250101002310100000005000 0800000050001241   
0601ARB8N       20250101002315100000005000 0800000050001244   
0601ARB8N       20250101002320100000005000 0800000050001247   
0601ARB8N       20250101002325100000005000 0800000050001252   
0601ARB8N       20250101002330100000005000 0800000050001255   
0601ARB8N       20250101002335100000005000 0800000050001259   
0601ARB8N       20250101002340100000005000 0800000050001263   
0601ARB8N       20250101002345100000005000 0800000050001266   
0601ARB8N       20250101002350100000005000 0800000050001270   
0601ARB8N       20250101002355100000005000 0800000050001274   
0601ARB8N       20250101002360100000005000 0800000050001277   
0601ARB8N       20250101002365100000005000 0800000050001280   
0601ARB8N       20250101002370100000005000 0800000050001285   
0601ARB8N       20250101002375100000005000 0800000050001288   
0601ARB8N       20250101002380100000005000 0800000050001291   
0601ARB8N       20250101002385100000005000 0800000050001295   
0601ARB8N       20250101002390100000005000 0800000050001299   
0601ARB8N       20250101002395100000005000 0800000050001302   
0601ARB8N       20250101002400100000005000 0800000050001306   
0601ARB8N       20250101002405100000005000 0800000050001309   
0601ARB8N       20250101002410100000005000 0800000050001312   
0601ARB8N       20250101002415100000005000 0800000050001316   
0601ARB8N       20250101002420100000005000 0800000050001319   
0601ARB8N       20250101002425100000005000 0800000050001322   
0601ARB8N       20250101002430100000005000 0800000050001327   
0601ARB8N       20250101002435100000005000 0800000050001330   
0601ARB8N       20250101002440100000005000 0800000050001333   
0601ARB8N       20250101002445100000005000 0800000050001336   
0601ARB8N       20250101002450100000005000 0800000050001340   
0601ARB8N       20250101002455100000005000 0800000050001343   
0601ARB8N       20250101002460100000005000 0800000050001346   
0601ARB8N       20250101002465100000005000 0800000050001350   
0601ARB8N       20250101002470100000005000 0800000050001352   
0601ARB8N       20250101002475100000005000 0800000050001355   
0601ARB8N       20250101002480100000005000 0800000050001359   
0601ARB8N       20250101002485100000005000 0800000050001362   
0601ARB8N       20250101002490100000005000 0800000050001365   
0601ARB8N       20250101002495100000005000 0800000050001369   
0601ARB8N       20250101002500100000100000 0800000050001402   
0601ARB8N       20250101002600100000100000 0800000050001461   
0601ARB8N       20250101002700100000100000 0800000050001516   
0601ARB8N       20250101002800100000100000 0800000050001567   
0601ARB8N       20250101002900100000100000 0800000050001614   
0601ARB8N       20250101003000100000100000 0800000050001659   
0601ARB8N       20250101003100100000100000 0800000050001701   
0601ARB8N       20250101003200100000100000 0800000050001740   
0601ARB8N       20250101003300100000100000 0800000050001777   
0601ARB8N       20250101003400100000100000 0800000050001812   
0601ARB8N       20250101003500100000100000 0800000050001844   
0601ARB8N       20250101003600100000100000 0800000050001875   
0601ARB8N       20250101003700100000100000 0800000050001904   
0601ARB8N       20250101003800100000100000 0800000050001932   
0601ARB8N       20250101003900100000100000 0800000050001958   
0601ARB8N       20250101004000100000100000 0800000050001983   
0601ARB8N       20250101004100100000100000 0800000050002007   
0601ARB8N       20250101004200100000100000 0800000050002030   
0601ARB8N       20250101004300100000100000 0800000050002052   
0601ARB8N       20250101004400100000100000 0800000050002072   
0601ARB8N       20250101004500100000100000 0800000050002091   
0601ARB8N       20250101004600100000100000 0800000050002106   
0601ARB8N       20250101004700100000100000 0800000050002120   
0601ARB8N       20250101004800100000100000 0800000050002134   
0601ARB8N       20250101004900100000100000 0800000050002147   
0601ARB8N       20250101005000100000100000 0800000050002160   
0601ARB8N       20250101005100100000100000 0800000050002172   
0601ARB8N       20250101005200100000100000 0800000050002183   
0601ARB8N       20250101005300100000100000 0800000050002195   
0601ARB8N       20250101005400100000100000 0800000050002205   
0601ARB8N       20250101005500100000100000 0800000050002216   
0601ARB8N       20250101005600100000100000 0800000050002226   
0601ARB8N       20250101005700100000100000 0800000050002236   
0601ARB8N       20250101005800100000100000 0800000050002245   
0601ARB8N       20250101005900100000100000 0800000050002254   
0601ARB8N       20250101006000100000100000 0800000050002263   
0601ARB8N       20250101006100100000100000 0800000050002271   
0601ARB8N       20250101006200100000100000 0800000050002280   
0601ARB8N       20250101006300100000100000 0800000050002287   
0601ARB8N       20250101006400100000100000 0800000050002295   
0601ARB8N       20250101006500100000100000 0800000050002303   
0601ARB8N       20250101006600100000100000 0800000050002310   
0601ARB8N       20250101006700100000100000 0800000050002317   
0601ARB8N       20250101006800100000100000 0800000050002324   
0601ARB8N       20250101006900100000100000 0800000050002330   
0601ARB8N       20250101007000100000100000 0800000050002337   
0601ARB8N       20250101007100100000100000 0800000050002343   
0601ARB8N       20250101007200100000100000 0800000050002349   
0601ARB8N       20250101007300100000100000 0800000050002355   
0601ARB8N       20250101007400100000100000 0800000050002361   
0601ARB8N       20250101007500100000100000 0800000050002366   
0601ARB8N       20250101007600100000100000 0800000050002372   
0601ARB8N       20250101007700100000100000 0800000050002377   
0601ARB8N       20250101007800100000100000 0800000050002382   
0601ARB8N       20250101007900100000100000 0800000050002387   
0601ARB8N       20250101008000100000100000 0800000050002392   
0601ARB8N       20250101008100100000100000 0800000050002397   
0601ARB8N       20250101008200100000100000 0800000050002402   
0601ARB8N       20250101008300100000100000 0800000050002406   
0601ARB8N       20250101008400100000100000 0800000050002411   
0601ARB8N       20250101008500100000100000 0800000050002415   
0601ARB8N       20250101008600100000100000 0800000050002419   
0601ARB8N       20250101008700100000100000 0800000050002424   
0601ARB8N       20250101008800100000100000 0800000050002428   
0601ARB8N       20250101008900100000100000 0800000050002432   
0601ARB8N       20250101009000100000100000 0800000050002435   
0601ARB8N       20250101009100100000100000 0800000050002439   
0601ARB8N       20250101009200100000100000 0800000050002443   
0601ARB8N       20250101009300100000100000 0800000050002447   
0601ARB8N       20250101009400100000100000 0800000050002450   
0601ARB8N       20250101009500100000100000 0800000050002454   
0601ARB8N       20250101009600100000100000 0800000050002456   
0601ARB8N       20250101009700100000100000 0800000050002458   
0601ARB8N       20250101009800100000100000 0800000050002460   
0601ARB8N       20250101009900100000100000 0800000050002462   
0601ARB8N       20250101010000100000100000 0800000050002464   
0601ARB9N       20250101000000100000115000 0900000050000043   
0601ARB9N       20250101000115100000005000 0900000050000043   
0601ARB9N       20250101000120100000005000 0900000050000041   
0601ARB9N       20250101000125100000005000 0900000050000039   
0601ARB9N       20250101000130100000005000 0900000050000038   
0601ARB9N       20250101000135100000005000 0900000050000036   
0601ARB9N       20250101000140100000005000 0900000050000035   
0601ARB9N       20250101000145100000005000 0900000050000034   
0601ARB9N       20250101000150100000005000 0900000050000033   
0601ARB9N       20250101000155100000005000 0900000050000032   
0601ARB9N       20250101000160100000005000 0900000050000031   
0601ARB9N       20250101000165100000005000 0900000050000030   
0601ARB9N       20250101000170100000005000 0900000050000029   
0601ARB9N       20250101000175100000005000 0900000050000028   
0601ARB9N       20250101000180100000005000 0900000050000027   
0601ARB9N       20250101000185100000005000 0900000050000027   
0601ARB9N       20250101000190100000005000 0900000050000026   
0601ARB9N       20250101000195100000005000 0900000050000025   
0601ARB9N       20250101000200100000005000 0900000050000025   
0601ARB9N       20250101000205100000005000 0900000050000024   
0601ARB9N       20250101000210100000005000 0900000050000024   
0601ARB9N       20250101000215100000005000 0900000050000023   
0601ARB9N       20250101000220100000005000 0900000050000022   
0601ARB9N       20250101000225100000005000 0900000050000022   
0601ARB9N       20250101000230100000005000 0900000050000022   
0601ARB9N       20250101000235100000005000 0900000050000021   
0601ARB9N       20250101000240100000005000 0900000050000021   
0601ARB9N       20250101000245100000005000 0900000050000020   
0601ARB9N       20250101000250100000005000 0900000050000020   
0601ARB9N       20250101000255100000005000 0900000050000019   
0601ARB9N       20250101000260100000005000 0900000050000019   
0601ARB9N       20250101000265100000005000 0900000050000019   
0601ARB9N       20250101000270100000005000 0900000050000018   
0601ARB9N       20250101000275100000005000 0900000050000018   
0601ARB9N       20250101000280100000005000 0900000050000018   
0601ARB9N       20250101000285100000005000 0900000050000017   
0601ARB9N       20250101000290100000005000 0900000050000017   
0601ARB9N       20250101000295100000005000 0900000050000017   
0601ARB9N       20250101000300100000005000 0900000050000017   
0601ARB9N       20250101000305100000005000 0900000050000016   
0601ARB9N       20250101000310100000005000 0900000050000016   
0601ARB9N       20250101000315100000005000 0900000050000016   
0601ARB9N       20250101000320100000005000 0900000050000016   
0601ARB9N       20250101000325100000005000 0900000050000015   
0601ARB9N       20250101000330100000005000 0900000050000015   
0601ARB9N       20250101000335100000005000 0900000050000015   
0601ARB9N       20250101000340100000005000 0900000050000015   
0601ARB9N       20250101000345100000005000 0900000050000014   
0601ARB9N       20250101000350100000005000 0900000050000014   
0601ARB9N       20250101000355100000005000 0900000050000014   
0601ARB9N       20250101000360100000005000 0900000050000014   
0601ARB9N       20250101000365100000005000 0900000050000014   
0601ARB9N       20250101000370100000005000 0900000050000013   
0601ARB9N       20250101000375100000005000 0900000050000013   
0601ARB9N       20250101000380100000005000 0900000050000013   
0601ARB9N       20250101000385100000005000 0900000050000013   
0601ARB9N       20250101000390100000005000 0900000050000013   
0601ARB9N       20250101000395100000005000 0900000050000013   
0601ARB9N       20250101000400100000005000 0900000050000012   
0601ARB9N       20250101000405100000005000 0900000050000012   
0601ARB9N       20250101000410100000005000 0900000050000012   
0601ARB9N       20250101000415100000005000 0900000050000012   
0601ARB9N       20250101000420100000005000 0900000050000012   
0601ARB9N       20250101000425100000005000 0900000050000012   
0601ARB9N       20250101000430100000005000 0900000050000012   
0601ARB9N       20250101000435100000005000 0900000050000011   
0601ARB9N       20250101000440100000005000 0900000050000011   
0601ARB9N       20250101000445100000005000 0900000050000011   
0601ARB9N       20250101000450100000005000 0900000050000011   
0601ARB9N       20250101000455100000005000 0900000050000011   
0601ARB9N       20250101000460100000005000 0900000050000011   
0601ARB9N       20250101000465100000005000 0900000050000011   
0601ARB9N       20250101000470100000005000 0900000050000011   
0601ARB9N       20250101000475100000005000 0900000050000010   
0601ARB9N       20250101000480100000005000 0900000050000010   
0601ARB9N       20250101000485100000005000 0900000050000010   
0601ARB9N       20250101000490100000005000 0900000050000010   
0601ARB9N       20250101000495100000005000 0900000050000010   
0601ARB9N       20250101000500100000005000 0900000050000010   
0601ARB9N       20250101000505100000005000 0900000050000010   
0601ARB9N       20250101000510100000005000 0900000050000010   
0601ARB9N       20250101000515100000005000 0900000050000010   
0601ARB9N       20250101000520100000005000 0900000050000010   
0601ARB9N       20250101000525100000005000 0900000050000009   
0601ARB9N       20250101000530100000005000 0900000050000009   
0601ARB9N       20250101000535100000005000 0900000050000009   
0601ARB9N       20250101000540100000005000 0900000050000009   
0601ARB9N       20250101000545100000005000 0900000050000009   
0601ARB9N       20250101000550100000005000 0900000050000009   
0601ARB9N       20250101000555100000005000 0900000050000009   
0601ARB9N       20250101000560100000005000 0900000050000009   
0601ARB9N       20250101000565100000005000 0900000050000009   
0601ARB9N       20250101000570100000005000 0900000050000009   
0601ARB9N       20250101000575100000005000 0900000050000009   
0601ARB9N       20250101000580100000005000 0900000050000009   
0601ARB9N       20250101000585100000005000 0900000050000009   
0601ARB9N       20250101000590100000005000 0900000050000008   
0601ARB9N       20250101000595100000005000 0900000050000008   
0601ARB9N       20250101000600100000005000 0900000050000008   
0601ARB9N       20250101000605100000005000 0900000050000008   
0601ARB9N       20250101000610100000005000 0900000050000008   
0601ARB9N       20250101000615100000005000 0900000050000008   
0601ARB9N       20250101000620100000005000 0900000050000008   
0601ARB9N       20250101000625100000005000 0900000050000008   
0601ARB9N       20250101000630100000005000 0900000050000008   
0601ARB9N       20250101000635100000005000 0900000050000008   
0601ARB9N       20250101000640100000005000 0900000050000008   
0601ARB9N       20250101000645100000005000 0900000050000008   
0601ARB9N       20250101000650100000005000 0900000050000008   
0601ARB9N       20250101000655100000005000 0900000050000008   
0601ARB9N       20250101000660100000005000 0900000050000008   
0601ARB9N       20250101000665100000005000 0900000050000007   
0601ARB9N       20250101000670100000005000 0900000050000007   
0601ARB9N       20250101000675100000005000 0900000050000007   
0601ARB9N       20250101000680100000005000 0900000050000007   
0601ARB9N       20250101000685100000005000 0900000050000007   
0601ARB9N       20250101000690100000005000 0900000050000007   
0601ARB9N       20250101000695100000005000 0900000050000007   
0601ARB9N       20250101000700100000005000 0900000050000007   
0601ARB9N       20250101000705100000005000 0900000050000007   
0601ARB9N       20250101000710100000005000 0900000050000007   
0601ARB9N       20250101000715100000005000 0900000050000007   
0601ARB9N       20250101000720100000005000 0900000050000007   
0601ARB9N       20250101000725100000005000 0900000050000007   
0601ARB9N       20250101000730100000005000 0900000050000007   
0601ARB9N       20250101000735100000005000 0900000050000007   
0601ARB9N       20250101000740100000005000 0900000050000007   
0601ARB9N       20250101000745100000005000 0900000050000007   
0601ARB9N       20250101000750100000005000 0900000050000007   
0601ARB9N       20250101000755100000005000 0900000050000007   
0601ARB9N       20250101000760100000005000 0900000050000007   
0601ARB9N       20250101000765100000005000 0900000050000007   
0601ARB9N       20250101000770100000005000 0900000050000006   
0601ARB9N       20250101000775100000005000 0900000050000006   
0601ARB9N       20250101000780100000005000 0900000050000006   
0601ARB9N       20250101000785100000005000 0900000050000006   
0601ARB9N       20250101000790100000005000 0900000050000006   
0601ARB9N       20250101000795100000005000 0900000050000006   
0601ARB9N       20250101000800100000005000 0900000050000006   
0601ARB9N       20250101000805100000005000 0900000050000006   
0601ARB9N       20250101000810100000005000 0900000050000006   
0601ARB9N       20250101000815100000005000 0900000050000006   
0601ARB9N       20250101000820100000005000 0900000050000006   
0601ARB9N       20250101000825100000005000 0900000050000006   
0601ARB9N       20250101000830100000005000 0900000050000007   
0601ARB9N       20250101000835100000005000 0900000050000009   
0601ARB9N       20250101000840100000005000 0900000050000012   
0601ARB9N       20250101000845100000005000 0900000050000015   
0601ARB9N       20250101000850100000005000 0900000050000018   
0601ARB9N       20250101000855100000005000 0900000050000021   
0601ARB9N       20250101000860100000005000 0900000050000024   
0601ARB9N       20250101000865100000005000 0900000050000027   
0601ARB9N       20250101000870100000005000 0900000050000032   
0601ARB9N       20250101000875100000005000 0900000050000037   
0601ARB9N       20250101000880100000005000 0900000050000041   
0601ARB9N       20250101000885100000005000 0900000050000046   
0601ARB9N       20250101000890100000005000 0900000050000050   
0601ARB9N       20250101000895100000005000 0900000050000054   
0601ARB9N       20250101000900100000005000 0900000050000059   
0601ARB9N       20250101000905100000005000 0900000050000064   
0601ARB9N       20250101000910100000005000 0900000050000068   
