00AR               20181129                                                                                   
0601ARB7N       20190101002145100000005000 0700028210001314   
0601ARB7N       20190101002150100000005000 0700028370001318   
0601ARB7N       20190101002155100000005000 0700028510001321   
0601ARB7N       20190101002160100000005000 0700028660001325   
0601ARB7N       20190101002165100000005000 0700028810001329   
0601ARB7N       20190101002170100000005000 0700028960001333   
0601ARB7N       20190101002175100000005000 0700029110001337   
0601ARB7N       20190101002180100000005000 0700029260001341   
0601ARB7N       20190101002185100000005000 0700029410001344   
0601ARB7N       20190101002190100000005000 0700029560001348   
0601ARB7N       20190101002195100000005000 0700029710001352   
0601ARB7N       20190101002200100000005000 0700029860001356   
0601ARB7N       20190101002205100000005000 0700030010001360   
0601ARB7N       20190101002210100000005000 0700030160001363   
0601ARB7N       20190101002215100000005000 0700030300001367   
0601ARB7N       20190101002220100000005000 0700030460001371   
0601ARB7N       20190101002225100000005000 0700030610001374   
0601ARB7N       20190101002230100000005000 0700030750001378   
0601ARB7N       20190101002235100000005000 0700030910001382   
0601ARB7N       20190101002240100000005000 0700031060001385   
0601ARB7N       20190101002245100000005000 0700031200001388   
0601ARB7N       20190101002250100000005000 0700031360001392   
0601ARB7N       20190101002255100000005000 0700031510001396   
0601ARB7N       20190101002260100000005000 0700031650001399   
0601ARB7N       20190101002265100000005000 0700031810001403   
0601ARB7N       20190101002270100000005000 0700031950001406   
0601ARB7N       20190101002275100000005000 0700032100001410   
0601ARB7N       20190101002280100000005000 0700032260001413   
0601ARB7N       20190101002285100000005000 0700032400001416   
0601ARB7N       20190101002290100000005000 0700032550001420   
0601ARB7N       20190101002295100000005000 0700032710001424   
0601ARB7N       20190101002300100000005000 0700032850001427   
0601ARB7N       20190101002305100000005000 0700033000001430   
0601ARB7N       20190101002310100000005000 0700033160001434   
0601ARB7N       20190101002315100000005000 0700033300001437   
0601ARB7N       20190101002320100000005000 0700033450001440   
0601ARB7N       20190101002325100000005000 0700033610001444   
0601ARB7N       20190101002330100000005000 0700033750001447   
0601ARB7N       20190101002335100000005000 0700033900001450   
0601ARB7N       20190101002340100000005000 0700034060001454   
0601ARB7N       20190101002345100000005000 0700034200001457   
0601ARB7N       20190101002350100000005000 0700034350001460   
0601ARB7N       20190101002355100000005000 0700034510001464   
0601ARB7N       20190101002360100000005000 0700034650001467   
0601ARB7N       20190101002365100000005000 0700034800001470   
0601ARB7N       20190101002370100000005000 0700034960001474   
0601ARB7N       20190101002375100000005000 0700035100001476   
0601ARB7N       20190101002380100000005000 0700035250001480   
0601ARB7N       20190101002385100000005000 0700035410001483   
0601ARB7N       20190101002390100000005000 0700035550001486   
0601ARB7N       20190101002395100000005000 0700035700001489   
0601ARB7N       20190101002400100000005000 0700035860001493   
0601ARB7N       20190101002405100000005000 0700036000001495   
0601ARB7N       20190101002410100000005000 0700036150001499   
0601ARB7N       20190101002415100000005000 0700036310001502   
0601ARB7N       20190101002420100000005000 0700036450001505   
0601ARB7N       20190101002425100000005000 0700036600001508   
0601ARB7N       20190101002430100000005000 0700036760001511   
0601ARB7N       20190101002435100000005000 0700036900001514   
0601ARB7N       20190101002440100000005000 0700037050001517   
0601ARB7N       20190101002445100000005000 0700037210001520   
0601ARB7N       20190101002450100000005000 0700037350001523   
0601ARB7N       20190101002455100000005000 0700037500001526   
0601ARB7N       20190101002460100000005000 0700037660001529   
0601ARB7N       20190101002465100000005000 0700037800001532   
0601ARB7N       20190101002470100000005000 0700037950001535   
0601ARB7N       20190101002475100000005000 0700038110001538   
0601ARB7N       20190101002480100000005000 0700038250001541   
0601ARB7N       20190101002485100000005000 0700038400001544   
0601ARB7N       20190101002490100000005000 0700038560001547   
0601ARB7N       20190101002495100000005000 0700038700001550   
0601ARB7N       20190101002500100000500000 0700046270001683   
0601ARB7N       20190101003000100000500000 0700061260001885   
0601ARB7N       20190101003500100000500000 0700076260002034   
0601ARB7N       20190101004000100000500000 0700091240002147   
0601ARB7N       20190101004500100000500000 0700105310002217   
0601ARB8N       20190101000000100000115000 0800000030000026   
0601ARB8N       20190101000115100000005000 0800000030000026   
0601ARB8N       20190101000120100000005000 0800000030000024   
0601ARB8N       20190101000125100000005000 0800000030000024   
0601ARB8N       20190101000130100000005000 0800000030000023   
0601ARB8N       20190101000135100000005000 0800000030000022   
0601ARB8N       20190101000140100000005000 0800000030000021   
0601ARB8N       20190101000145100000005000 0800000030000020   
0601ARB8N       20190101000150100000005000 0800000030000020   
0601ARB8N       20190101000155100000005000 0800000030000019   
0601ARB8N       20190101000160100000005000 0800000030000018   
0601ARB8N       20190101000165100000005000 0800000030000018   
0601ARB8N       20190101000170100000005000 0800000030000017   
0601ARB8N       20190101000175100000005000 0800000030000017   
0601ARB8N       20190101000180100000005000 0800000030000016   
0601ARB8N       20190101000185100000005000 0800000030000016   
0601ARB8N       20190101000190100000005000 0800000030000016   
0601ARB8N       20190101000195100000005000 0800000030000015   
0601ARB8N       20190101000200100000005000 0800000030000015   
0601ARB8N       20190101000205100000005000 0800000030000014   
0601ARB8N       20190101000210100000005000 0800000030000014   
0601ARB8N       20190101000215100000005000 0800000030000014   
0601ARB8N       20190101000220100000005000 0800000030000013   
0601ARB8N       20190101000225100000005000 0800000030000013   
0601ARB8N       20190101000230100000005000 0800000030000013   
0601ARB8N       20190101000235100000005000 0800000030000013   
0601ARB8N       20190101000240100000005000 0800000030000012   
0601ARB8N       20190101000245100000005000 0800000030000012   
0601ARB8N       20190101000250100000005000 0800000030000012   
0601ARB8N       20190101000255100000005000 0800000030000012   
0601ARB8N       20190101000260100000005000 0800000030000011   
0601ARB8N       20190101000265100000005000 0800000030000011   
0601ARB8N       20190101000270100000005000 0800000030000011   
0601ARB8N       20190101000275100000005000 0800000030000011   
0601ARB8N       20190101000280100000005000 0800000030000011   
0601ARB8N       20190101000285100000005000 0800000030000010   
0601ARB8N       20190101000290100000005000 0800000030000010   
0601ARB8N       20190101000295100000005000 0800000030000010   
0601ARB8N       20190101000300100000005000 0800000030000010   
0601ARB8N       20190101000305100000005000 0800000030000010   
0601ARB8N       20190101000310100000005000 0800000030000010   
0601ARB8N       20190101000315100000005000 0800000030000009   
0601ARB8N       20190101000320100000005000 0800000030000009   
0601ARB8N       20190101000325100000005000 0800000030000009   
0601ARB8N       20190101000330100000005000 0800000030000009   
0601ARB8N       20190101000335100000005000 0800000030000009   
0601ARB8N       20190101000340100000005000 0800000030000009   
0601ARB8N       20190101000345100000005000 0800000030000009   
0601ARB8N       20190101000350100000005000 0800000030000009   
0601ARB8N       20190101000355100000005000 0800000030000008   
0601ARB8N       20190101000360100000005000 0800000030000008   
0601ARB8N       20190101000365100000005000 0800000030000008   
0601ARB8N       20190101000370100000005000 0800000030000008   
0601ARB8N       20190101000375100000005000 0800000030000008   
0601ARB8N       20190101000380100000005000 0800000030000008   
0601ARB8N       20190101000385100000005000 0800000030000008   
0601ARB8N       20190101000390100000005000 0800000030000008   
0601ARB8N       20190101000395100000005000 0800000030000008   
0601ARB8N       20190101000400100000005000 0800000030000007   
0601ARB8N       20190101000405100000005000 0800000030000007   
0601ARB8N       20190101000410100000005000 0800000030000007   
0601ARB8N       20190101000415100000005000 0800000030000007   
0601ARB8N       20190101000420100000005000 0800000030000007   
0601ARB8N       20190101000425100000005000 0800000030000007   
0601ARB8N       20190101000430100000005000 0800000030000007   
0601ARB8N       20190101000435100000005000 0800000030000007   
0601ARB8N       20190101000440100000005000 0800000030000007   
0601ARB8N       20190101000445100000005000 0800000030000007   
0601ARB8N       20190101000450100000005000 0800000030000007   
0601ARB8N       20190101000455100000005000 0800000030000007   
0601ARB8N       20190101000460100000005000 0800000030000006   
0601ARB8N       20190101000465100000005000 0800000030000006   
0601ARB8N       20190101000470100000005000 0800000030000006   
0601ARB8N       20190101000475100000005000 0800000030000006   
0601ARB8N       20190101000480100000005000 0800000030000006   
0601ARB8N       20190101000485100000005000 0800000030000006   
0601ARB8N       20190101000490100000005000 0800000030000006   
0601ARB8N       20190101000495100000005000 0800000030000006   
0601ARB8N       20190101000500100000005000 0800000030000006   
0601ARB8N       20190101000505100000005000 0800000030000006   
0601ARB8N       20190101000510100000005000 0800000030000006   
0601ARB8N       20190101000515100000005000 0800000030000006   
0601ARB8N       20190101000520100000005000 0800000030000006   
0601ARB8N       20190101000525100000005000 0800000030000006   
0601ARB8N       20190101000530100000005000 0800000030000006   
0601ARB8N       20190101000535100000005000 0800000030000006   
0601ARB8N       20190101000540100000005000 0800000030000006   
0601ARB8N       20190101000545100000005000 0800000030000005   
0601ARB8N       20190101000550100000005000 0800000030000005   
0601ARB8N       20190101000555100000005000 0800000030000005   
0601ARB8N       20190101000560100000005000 0800000030000005   
0601ARB8N       20190101000565100000005000 0800000030000005   
0601ARB8N       20190101000570100000005000 0800000030000005   
0601ARB8N       20190101000575100000005000 0800000030000005   
0601ARB8N       20190101000580100000005000 0800000030000005   
0601ARB8N       20190101000585100000005000 0800000030000005   
0601ARB8N       20190101000590100000005000 0800000030000005   
0601ARB8N       20190101000595100000005000 0800000030000005   
0601ARB8N       20190101000600100000005000 0800000030000005   
0601ARB8N       20190101000605100000005000 0800000030000005   
0601ARB8N       20190101000610100000005000 0800000030000005   
0601ARB8N       20190101000615100000005000 0800000030000005   
0601ARB8N       20190101000620100000005000 0800000030000005   
0601ARB8N       20190101000625100000005000 0800000030000005   
0601ARB8N       20190101000630100000005000 0800000030000005   
0601ARB8N       20190101000635100000005000 0800000030000005   
0601ARB8N       20190101000640100000005000 0800000030000005   
0601ARB8N       20190101000645100000005000 0800000030000005   
0601ARB8N       20190101000650100000005000 0800000030000005   
0601ARB8N       20190101000655100000005000 0800000030000005   
0601ARB8N       20190101000660100000005000 0800000030000005   
0601ARB8N       20190101000665100000005000 0800000030000004   
0601ARB8N       20190101000670100000005000 0800000030000004   
0601ARB8N       20190101000675100000005000 0800000030000004   
0601ARB8N       20190101000680100000005000 0800000030000004   
0601ARB8N       20190101000685100000005000 0800000030000004   
0601ARB8N       20190101000690100000005000 0800000030000004   
0601ARB8N       20190101000695100000005000 0800000030000004   
0601ARB8N       20190101000700100000005000 0800000030000004   
0601ARB8N       20190101000705100000005000 0800000030000004   
0601ARB8N       20190101000710100000005000 0800000030000004   
0601ARB8N       20190101000715100000005000 0800000030000004   
0601ARB8N       20190101000720100000005000 0800000030000005   
0601ARB8N       20190101000725100000005000 0800000050000007   
0601ARB8N       20190101000730100000005000 0800000070000009   
0601ARB8N       20190101000735100000005000 0800000100000013   
0601ARB8N       20190101000740100000005000 0800000120000017   
0601ARB8N       20190101000745100000005000 0800000160000021   
0601ARB8N       20190101000750100000005000 0800000190000025   
0601ARB8N       20190101000755100000005000 0800000210000028   
0601ARB8N       20190101000760100000005000 0800000250000032   
0601ARB8N       20190101000765100000005000 0800000300000039   
0601ARB8N       20190101000770100000005000 0800000340000044   
0601ARB8N       20190101000775100000005000 0800000390000050   
0601ARB8N       20190101000780100000005000 0800000430000055   
0601ARB8N       20190101000785100000005000 0800000470000060   
0601ARB8N       20190101000790100000005000 0800000530000066   
0601ARB8N       20190101000795100000005000 0800000570000071   
0601ARB8N       20190101000800100000005000 0800000610000076   
0601ARB8N       20190101000805100000005000 0800000660000081   
0601ARB8N       20190101000810100000005000 0800000720000088   
0601ARB8N       20190101000815100000005000 0800000770000094   
0601ARB8N       20190101000820100000005000 0800000820000100   
0601ARB8N       20190101000825100000005000 0800000880000106   
0601ARB8N       20190101000830100000005000 0800000930000111   
0601ARB8N       20190101000835100000005000 0800000990000118   
0601ARB8N       20190101000840100000005000 0800001040000124   
0601ARB8N       20190101000845100000005000 0800001100000129   
0601ARB8N       20190101000850100000005000 0800001150000135   
0601ARB8N       20190101000855100000005000 0800001200000140   
0601ARB8N       20190101000860100000005000 0800001270000147   
0601ARB8N       20190101000865100000005000 0800001320000152   
0601ARB8N       20190101000870100000005000 0800001370000157   
0601ARB8N       20190101000875100000005000 0800001420000162   
0601ARB8N       20190101000880100000005000 0800001490000169   
0601ARB8N       20190101000885100000005000 0800001540000174   
0601ARB8N       20190101000890100000005000 0800001590000178   
0601ARB8N       20190101000895100000005000 0800001650000184   
0601ARB8N       20190101000900100000005000 0800001710000189   
0601ARB8N       20190101000905100000005000 0800001780000196   
0601ARB8N       20190101000910100000005000 0800001840000201   
0601ARB8N       20190101000915100000005000 0800001900000207   
0601ARB8N       20190101000920100000005000 0800001960000212   
0601ARB8N       20190101000925100000005000 0800002030000219   
0601ARB8N       20190101000930100000005000 0800002090000224   
0601ARB8N       20190101000935100000005000 0800002150000229   
0601ARB8N       20190101000940100000005000 0800002200000234   
0601ARB8N       20190101000945100000005000 0800002260000239   
0601ARB8N       20190101000950100000005000 0800002330000245   
0601ARB8N       20190101000955100000005000 0800002390000250   
0601ARB8N       20190101000960100000005000 0800002450000255   
0601ARB8N       20190101000965100000005000 0800002510000259   
0601ARB8N       20190101000970100000005000 0800002570000264   
0601ARB8N       20190101000975100000005000 0800002640000270   
0601ARB8N       20190101000980100000005000 0800002700000275   
0601ARB8N       20190101000985100000005000 0800002760000279   
0601ARB8N       20190101000990100000005000 0800002820000284   
0601ARB8N       20190101000995100000005000 0800002890000290   
0601ARB8N       20190101001000100000005000 0800002950000294   
0601ARB8N       20190101001005100000005000 0800003010000298   
0601ARB8N       20190101001010100000005000 0800003070000303   
0601ARB8N       20190101001015100000005000 0800003120000307   
0601ARB8N       20190101001020100000005000 0800003200000312   
0601ARB8N       20190101001025100000005000 0800003250000317   
0601ARB8N       20190101001030100000005000 0800003310000321   
0601ARB8N       20190101001035100000005000 0800003370000325   
0601ARB8N       20190101001040100000005000 0800003450000331   
0601ARB8N       20190101001045100000005000 0800003520000336   
0601ARB8N       20190101001050100000005000 0800003590000341   
0601ARB8N       20190101001055100000005000 0800003660000346   
0601ARB8N       20190101001060100000005000 0800003730000351   
0601ARB8N       20190101001065100000005000 0800003810000357   
0601ARB8N       20190101001070100000005000 0800003880000361   
0601ARB8N       20190101001075100000005000 0800003940000366   
0601ARB8N       20190101001080100000005000 0800004010000371   
0601ARB8N       20190101001085100000005000 0800004090000376   
0601ARB8N       20190101001090100000005000 0800004160000381   
0601ARB8N       20190101001095100000005000 0800004230000385   
0601ARB8N       20190101001100100000005000 0800004300000390   
0601ARB8N       20190101001105100000005000 0800004370000394   
0601ARB8N       20190101001110100000005000 0800004450000400   
0601ARB8N       20190101001115100000005000 0800004520000404   
0601ARB8N       20190101001120100000005000 0800004590000409   
0601ARB8N       20190101001125100000005000 0800004650000413   
0601ARB8N       20190101001130100000005000 0800004720000417   
0601ARB8N       20190101001135100000005000 0800004800000422   
0601ARB8N       20190101001140100000005000 0800004870000426   
0601ARB8N       20190101001145100000005000 0800004940000431   
0601ARB8N       20190101001150100000005000 0800005010000435   
0601ARB8N       20190101001155100000005000 0800005090000440   
0601ARB8N       20190101001160100000005000 0800005160000444   
0601ARB8N       20190101001165100000005000 0800005230000448   
0601ARB8N       20190101001170100000005000 0800005300000452   
0601ARB8N       20190101001175100000005000 0800005360000456   
0601ARB8N       20190101001180100000005000 0800005450000461   
0601ARB8N       20190101001185100000005000 0800005530000465   
0601ARB8N       20190101001190100000005000 0800005600000470   
0601ARB8N       20190101001195100000005000 0800005680000474   
0601ARB8N       20190101001200100000005000 0800005770000480   
0601ARB8N       20190101001205100000005000 0800005850000485   
0601ARB8N       20190101001210100000005000 0800005930000489   
0601ARB8N       20190101001215100000005000 0800006010000493   
0601ARB8N       20190101001220100000005000 0800006080000498   
0601ARB8N       20190101001225100000005000 0800006180000503   
0601ARB8N       20190101001230100000005000 0800006260000508   
0601ARB8N       20190101001235100000005000 0800006330000512   
0601ARB8N       20190101001240100000005000 0800006410000516   
0601ARB8N       20190101001245100000005000 0800006500000521   
0601ARB8N       20190101001250100000005000 0800006580000525   
0601ARB8N       20190101001255100000005000 0800006660000530   
0601ARB8N       20190101001260100000005000 0800006750000535   
0601ARB8N       20190101001265100000005000 0800006830000539   
0601ARB8N       20190101001270100000005000 0800006910000543   
0601ARB8N       20190101001275100000005000 0800007000000548   
0601ARB8N       20190101001280100000005000 0800007080000552   
0601ARB8N       20190101001285100000005000 0800007160000556   
0601ARB8N       20190101001290100000005000 0800007250000561   
0601ARB8N       20190101001295100000005000 0800007330000565   
0601ARB8N       20190101001300100000005000 0800007400000568   
0601ARB8N       20190101001305100000005000 0800007500000573   
0601ARB8N       20190101001310100000005000 0800007570000577   
0601ARB8N       20190101001315100000005000 0800007650000581   
0601ARB8N       20190101001320100000005000 0800007750000586   
0601ARB8N       20190101001325100000005000 0800007820000589   
0601ARB8N       20190101001330100000005000 0800007900000593   
0601ARB8N       20190101001335100000005000 0800007990000598   
0601ARB8N       20190101001340100000005000 0800008070000601   
0601ARB8N       20190101001345100000005000 0800008150000605   
0601ARB8N       20190101001350100000005000 0800008240000609   
0601ARB8N       20190101001355100000005000 0800008320000613   
0601ARB8N       20190101001360100000005000 0800008400000616   
0601ARB8N       20190101001365100000005000 0800008490000621   
0601ARB8N       20190101001370100000005000 0800008570000624   
0601ARB8N       20190101001375100000005000 0800008650000628   
0601ARB8N       20190101001380100000005000 0800008750000633   
0601ARB8N       20190101001385100000005000 0800008840000637   
0601ARB8N       20190101001390100000005000 0800008920000641   
0601ARB8N       20190101001395100000005000 0800009020000646   
0601ARB8N       20190101001400100000005000 0800009110000649   
0601ARB8N       20190101001405100000005000 0800009190000653   
0601ARB8N       20190101001410100000005000 0800009290000658   
0601ARB8N       20190101001415100000005000 0800009370000661   
0601ARB8N       20190101001420100000005000 0800009460000665   
0601ARB8N       20190101001425100000005000 0800009560000670   
0601ARB8N       20190101001430100000005000 0800009640000673   
0601ARB8N       20190101001435100000005000 0800009730000677   
0601ARB8N       20190101001440100000005000 0800009830000681   
0601ARB8N       20190101001445100000005000 0800009910000685   
0601ARB8N       20190101001450100000005000 0800010000000688   
0601ARB8N       20190101001455100000005000 0800010100000693   
0601ARB8N       20190101001460100000005000 0800010180000696   
0601ARB8N       20190101001465100000005000 0800010260000699   
0601ARB8N       20190101001470100000005000 0800010360000704   
0601ARB8N       20190101001475100000005000 0800010440000707   
0601ARB8N       20190101001480100000005000 0800010520000710   
0601ARB8N       20190101001485100000005000 0800010620000714   
0601ARB8N       20190101001490100000005000 0800010700000717   
0601ARB8N       20190101001495100000005000 0800010780000720   
0601ARB8N       20190101001500100000005000 0800010880000724   
0601ARB8N       20190101001505100000005000 0800010960000727   
0601ARB8N       20190101001510100000005000 0800011040000730   
0601ARB8N       20190101001515100000005000 0800011140000734   
0601ARB8N       20190101001520100000005000 0800011220000737   
0601ARB8N       20190101001525100000005000 0800011300000740   
0601ARB8N       20190101001530100000005000 0800011390000743   
0601ARB8N       20190101001535100000005000 0800011470000746   
0601ARB8N       20190101001540100000005000 0800011550000749   
0601ARB8N       20190101001545100000005000 0800011650000753   
0601ARB8N       20190101001550100000005000 0800011730000756   
0601ARB8N       20190101001555100000005000 0800011810000758   
0601ARB8N       20190101001560100000005000 0800011910000762   
0601ARB8N       20190101001565100000005000 0800011990000765   
0601ARB8N       20190101001570100000005000 0800012070000767   
0601ARB8N       20190101001575100000005000 0800012160000771   
0601ARB8N       20190101001580100000005000 0800012250000774   
0601ARB8N       20190101001585100000005000 0800012330000776   
0601ARB8N       20190101001590100000005000 0800012420000780   
0601ARB8N       20190101001595100000005000 0800012500000783   
0601ARB8N       20190101001600100000005000 0800012580000785   
0601ARB8N       20190101001605100000005000 0800012680000789   
0601ARB8N       20190101001610100000005000 0800012760000792   
0601ARB8N       20190101001615100000005000 0800012850000794   
0601ARB8N       20190101001620100000005000 0800012950000798   
0601ARB8N       20190101001625100000005000 0800013030000801   
0601ARB8N       20190101001630100000005000 0800013120000803   
0601ARB8N       20190101001635100000005000 0800013220000807   
0601ARB8N       20190101001640100000005000 0800013310000810   
0601ARB8N       20190101001645100000005000 0800013420000814   
0601ARB8N       20190101001650100000005000 0800013540000819   
0601ARB8N       20190101001655100000005000 0800013640000823   
0601ARB8N       20190101001660100000005000 0800013750000827   
0601ARB8N       20190101001665100000005000 0800013870000832   
0601ARB8N       20190101001670100000005000 0800013990000836   
0601ARB8N       20190101001675100000005000 0800014090000840   
0601ARB8N       20190101001680100000005000 0800014220000845   
0601ARB8N       20190101001685100000005000 0800014330000849   
0601ARB8N       20190101001690100000005000 0800014440000853   
0601ARB8N       20190101001695100000005000 0800014570000858   
0601ARB8N       20190101001700100000005000 0800014680000862   
0601ARB8N       20190101001705100000005000 0800014790000866   
0601ARB8N       20190101001710100000005000 0800014910000871   
0601ARB8N       20190101001715100000005000 0800015030000875   
0601ARB8N       20190101001720100000005000 0800015140000879   
0601ARB8N       20190101001725100000005000 0800015260000883   
0601ARB8N       20190101001730100000005000 0800015370000887   
0601ARB8N       20190101001735100000005000 0800015480000891   
0601ARB8N       20190101001740100000005000 0800015610000896   
0601ARB8N       20190101001745100000005000 0800015720000900   
0601ARB8N       20190101001750100000005000 0800015830000903   
0601ARB8N       20190101001755100000005000 0800015950000908   
0601ARB8N       20190101001760100000005000 0800016070000912   
0601ARB8N       20190101001765100000005000 0800016180000915   
0601ARB8N       20190101001770100000005000 0800016300000920   
0601ARB8N       20190101001775100000005000 0800016420000924   
0601ARB8N       20190101001780100000005000 0800016530000928   
0601ARB8N       20190101001785100000005000 0800016660000932   
0601ARB8N       20190101001790100000005000 0800016780000936   
0601ARB8N       20190101001795100000005000 0800016890000940   
0601ARB8N       20190101001800100000005000 0800017020000944   
0601ARB8N       20190101001805100000005000 0800017140000948   
0601ARB8N       20190101001810100000005000 0800017250000952   
0601ARB8N       20190101001815100000005000 0800017380000956   
0601ARB8N       20190101001820100000005000 0800017500000960   
0601ARB8N       20190101001825100000005000 0800017610000964   
0601ARB8N       20190101001830100000005000 0800017740000968   
0601ARB8N       20190101001835100000005000 0800017860000972   
0601ARB8N       20190101001840100000005000 0800017970000976   
0601ARB8N       20190101001845100000005000 0800018100000980   
0601ARB8N       20190101001850100000005000 0800018220000984   
0601ARB8N       20190101001855100000005000 0800018340000987   
0601ARB8N       20190101001860100000005000 0800018470000991   
0601ARB8N       20190101001865100000005000 0800018590000995   
0601ARB8N       20190101001870100000005000 0800018710000999   
0601ARB8N       20190101001875100000005000 0800018840001003   
0601ARB8N       20190101001880100000005000 0800018960001007   
0601ARB8N       20190101001885100000005000 0800019080001011   
0601ARB8N       20190101001890100000005000 0800019210001015   
0601ARB8N       20190101001895100000005000 0800019340001019   
0601ARB8N       20190101001900100000005000 0800019450001023   
0601ARB8N       20190101001905100000005000 0800019590001027   
0601ARB8N       20190101001910100000005000 0800019710001031   
0601ARB8N       20190101001915100000005000 0800019830001034   
0601ARB8N       20190101001920100000005000 0800019960001038   
0601ARB8N       20190101001925100000005000 0800020080001042   
0601ARB8N       20190101001930100000005000 0800020200001045   
0601ARB8N       20190101001935100000005000 0800020340001050   
0601ARB8N       20190101001940100000005000 0800020470001054   
0601ARB8N       20190101001945100000005000 0800020590001057   
0601ARB8N       20190101001950100000005000 0800020730001062   
0601ARB8N       20190101001955100000005000 0800020860001065   
0601ARB8N       20190101001960100000005000 0800020980001069   
0601ARB8N       20190101001965100000005000 0800021120001073   
0601ARB8N       20190101001970100000005000 0800021240001077   
0601ARB8N       20190101001975100000005000 0800021360001080   
0601ARB8N       20190101001980100000005000 0800021500001085   
0601ARB8N       20190101001985100000005000 0800021640001089   
0601ARB8N       20190101001990100000005000 0800021760001092   
0601ARB8N       20190101001995100000005000 0800021900001096   
0601ARB8N       20190101002000100000005000 0800022040001100   
0601ARB8N       20190101002005100000005000 0800022160001104   
0601ARB8N       20190101002010100000005000 0800022300001108   
0601ARB8N       20190101002015100000005000 0800022440001112   
0601ARB8N       20190101002020100000005000 0800022560001116   
0601ARB8N       20190101002025100000005000 0800022710001120   
0601ARB8N       20190101002030100000005000 0800022850001124   
0601ARB8N       20190101002035100000005000 0800022980001128   
0601ARB8N       20190101002040100000005000 0800023130001132   
0601ARB8N       20190101002045100000005000 0800023270001137   
0601ARB8N       20190101002050100000005000 0800023410001140   
0601ARB8N       20190101002055100000005000 0800023560001145   
0601ARB8N       20190101002060100000005000 0800023710001149   
0601ARB8N       20190101002065100000005000 0800023840001153   
0601ARB8N       20190101002070100000005000 0800024000001158   
0601ARB8N       20190101002075100000005000 0800024150001162   
0601ARB8N       20190101002080100000005000 0800024280001166   
0601ARB8N       20190101002085100000005000 0800024440001171   
0601ARB8N       20190101002090100000005000 0800024590001175   
0601ARB8N       20190101002095100000005000 0800024730001179   
0601ARB8N       20190101002100100000005000 0800024880001183   
0601ARB8N       20190101002105100000005000 0800025030001188   
0601ARB8N       20190101002110100000005000 0800025170001191   
0601ARB8N       20190101002115100000005000 0800025320001196   
0601ARB8N       20190101002120100000005000 0800025470001200   
0601ARB8N       20190101002125100000005000 0800025610001204   
0601ARB8N       20190101002130100000005000 0800025760001208   
0601ARB8N       20190101002135100000005000 0800025910001212   
0601ARB8N       20190101002140100000005000 0800026050001216   
0601ARB8N       20190101002145100000005000 0800026200001220   
0601ARB8N       20190101002150100000005000 0800026350001224   
0601ARB8N       20190101002155100000005000 0800026490001228   
0601ARB8N       20190101002160100000005000 0800026640001232   
0601ARB8N       20190101002165100000005000 0800026790001236   
0601ARB8N       20190101002170100000005000 0800026930001240   
0601ARB8N       20190101002175100000005000 0800027090001244   
0601ARB8N       20190101002180100000005000 0800027240001248   
0601ARB8N       20190101002185100000005000 0800027380001252   
0601ARB8N       20190101002190100000005000 0800027540001256   
0601ARB8N       20190101002195100000005000 0800027690001260   
0601ARB8N       20190101002200100000005000 0800027830001264   
0601ARB8N       20190101002205100000005000 0800027990001268   
0601ARB8N       20190101002210100000005000 0800028140001272   
0601ARB8N       20190101002215100000005000 0800028280001275   
0601ARB8N       20190101002220100000005000 0800028440001279   
0601ARB8N       20190101002225100000005000 0800028590001283   
0601ARB8N       20190101002230100000005000 0800028730001287   
0601ARB8N       20190101002235100000005000 0800028890001291   
0601ARB8N       20190101002240100000005000 0800029040001295   
0601ARB8N       20190101002245100000005000 0800029180001298   
0601ARB8N       20190101002250100000005000 0800029340001302   
0601ARB8N       20190101002255100000005000 0800029490001306   
0601ARB8N       20190101002260100000005000 0800029630001310   
0601ARB8N       20190101002265100000005000 0800029790001314   
0601ARB8N       20190101002270100000005000 0800029930001317   
0601ARB8N       20190101002275100000005000 0800030080001321   
0601ARB8N       20190101002280100000005000 0800030240001325   
0601ARB8N       20190101002285100000005000 0800030380001328   
0601ARB8N       20190101002290100000005000 0800030530001332   
0601ARB8N       20190101002295100000005000 0800030690001336   
0601ARB8N       20190101002300100000005000 0800030830001339   
0601ARB8N       20190101002305100000005000 0800030980001342   
0601ARB8N       20190101002310100000005000 0800031140001346   
0601ARB8N       20190101002315100000005000 0800031280001350   
0601ARB8N       20190101002320100000005000 0800031430001353   
0601ARB8N       20190101002325100000005000 0800031590001357   
0601ARB8N       20190101002330100000005000 0800031730001360   
0601ARB8N       20190101002335100000005000 0800031880001364   
0601ARB8N       20190101002340100000005000 0800032040001368   
0601ARB8N       20190101002345100000005000 0800032180001371   
0601ARB8N       20190101002350100000005000 0800032330001374   
0601ARB8N       20190101002355100000005000 0800032490001378   
0601ARB8N       20190101002360100000005000 0800032630001381   
0601ARB8N       20190101002365100000005000 0800032780001384   
0601ARB8N       20190101002370100000005000 0800032930001388   
0601ARB8N       20190101002375100000005000 0800033080001391   
0601ARB8N       20190101002380100000005000 0800033230001395   
0601ARB8N       20190101002385100000005000 0800033380001398   
0601ARB8N       20190101002390100000005000 0800033530001401   
0601ARB8N       20190101002395100000005000 0800033680001405   
0601ARB8N       20190101002400100000005000 0800033830001408   
0601ARB8N       20190101002405100000005000 0800033970001411   
0601ARB8N       20190101002410100000005000 0800034130001415   
